Tissue	ENSG	ENSPcanon	cMDT	RNAseqAliquotID	GTExMDT	TotalRelevantGTExSamples	GTExMDTmedianEnrichment	Pvalue	Qvalue	NumberOfGTExMDT	cMDTenrichment	GTExMDTmedianRelExpression	cMDTrelExpression	TotalNumberOfSTRINGint	cMDTnumberOfUniqMissedInt	NumberOfCommonMissedInt	Pfam1	Domain1	Region1	Pfam2	Domain2	ENSPcanon2	StringScore	DIMAscore	ENSG2	GeneName1	GeneName2	STRINGintN1	STRINGdensityScore1	STRINGdensityRank1	STRINGintN2	STRINGdensityScore2	STRINGdensityRank2
Alzheimer	ENSG00000166197	ENSP00000359024	ENST00000605788	SRR19243449	ENST00000488254:4	8	2.679	7.812e-03	7.812e-03	4	2.819	0.248	0.564	-1	-1	-1	-	-	-	-	-	-	-	-	-	NOLC1	-	9	964103.0155	0.515900107797341	0	0	0
Alzheimer	ENSG00000166313	ENSP00000299402	ENST00000299402	SRR19243445	ENST00000609360:8	8	5.222	7.812e-03	7.812e-03	8	2.568	0.022	0.435	3	-1	-1	-	-	-	-	-	-	-	-	-	APBB1	-	8	2119847.0550	0.67804527488322	0	0	0
Alzheimer	ENSG00000166313	ENSP00000299402	ENST00000299402	SRR19243446	ENST00000609360:8	8	5.222	7.812e-03	7.812e-03	8	2.567	0.022	0.451	3	-1	-1	-	-	-	-	-	-	-	-	-	APBB1	-	8	2119847.0550	0.67804527488322	0	0	0
Alzheimer	ENSG00000166313	ENSP00000299402	ENST00000299402	SRR19243465	ENST00000609360:8	8	5.222	7.812e-03	7.812e-03	8	2.003	0.022	0.291	3	-1	-1	-	-	-	-	-	-	-	-	-	APBB1	-	8	2119847.0550	0.67804527488322	0	0	0
Alzheimer	ENSG00000166343	ENSP00000299432	ENST00000487126	SRR19243471	ENST00000299432:8	8	8.898	7.812e-03	7.812e-03	8	2.984	0.000	0.749	0	-1	-1	-	-	-	-	-	-	-	-	-	MSS51	-	0	0	0	0	0	0
Alzheimer	ENSG00000166343	ENSP00000299432	ENST00000487126	SRR19243472	ENST00000299432:8	8	8.898	7.812e-03	7.812e-03	8	10.000	0.000	0.909	0	-1	-1	-	-	-	-	-	-	-	-	-	MSS51	-	0	0	0	0	0	0
Alzheimer	ENSG00000166352	ENSP00000334848	ENST00000534635	SRR19243472	ENST00000446510:4	8	3.157	7.812e-03	7.812e-03	4	2.369	0.116	0.702	0	-1	-1	-	-	-	-	-	-	-	-	-	C11orf74	-	0	0	0	0	0	0
Alzheimer	ENSG00000166359	ENSP00000348129	ENST00000592765	SRR19243455	ENST00000361680:4,ENST00000355868:1	8	4.503	7.812e-03	7.812e-03	5	4.279	0.037	0.811	0	-1	-1	-	-	-	-	-	-	-	-	-	WDR88	-	0	0	0	0	0	0
Alzheimer	ENSG00000166359	ENSP00000348129	ENST00000592765	SRR19243467	ENST00000361680:4,ENST00000355868:1	8	4.503	7.812e-03	7.812e-03	5	5.207	0.037	0.839	0	-1	-1	-	-	-	-	-	-	-	-	-	WDR88	-	0	0	0	0	0	0
Alzheimer	ENSG00000166359	ENSP00000348129	ENST00000592765	SRR19243470	ENST00000361680:4,ENST00000355868:1	8	4.503	7.812e-03	7.812e-03	5	9.331	0.037	0.903	0	-1	-1	-	-	-	-	-	-	-	-	-	WDR88	-	0	0	0	0	0	0
Alzheimer	ENSG00000166845	ENSP00000300091	ENST00000578138	SRR19243451	ENST00000579594:5,ENST00000382911:1	8	3.045	7.812e-03	7.812e-03	6	2.517	0.000	0.567	0	-1	-1	-	-	-	-	-	-	-	-	-	C18orf54	-	0	0	0	0	0	0
Alzheimer	ENSG00000166886	ENSP00000300131	ENST00000357680	SRR19243472	ENST00000300131:8	8	4.476	7.812e-03	7.812e-03	8	3.339	0.113	0.577	0	-1	-1	-	-	-	-	-	-	-	-	-	NAB2	-	3	181154.6945	0.313151275601869	0	0	0
Alzheimer	ENSG00000166913	ENSP00000300161	ENST00000428262	SRR19243472	ENST00000353703:6	8	5.719	7.812e-03	7.812e-03	6	2.572	0.040	0.583	6	6	0	PF00244	14-3-3	6-237	PF00244	14-3-3	ENSP00000238081	963	1	ENSG00000134308	YWHAB	YWHAQ	102	11317905.3253	0.860582105641394	79	10118713.5309	0.851149838303988
Alzheimer	ENSG00000166913	ENSP00000300161	ENST00000428262	SRR19243472	ENST00000353703:6	8	5.719	7.812e-03	7.812e-03	6	2.572	0.040	0.583	6	6	0	PF00244	14-3-3	6-237	PF00244	14-3-3	ENSP00000248975	937	1	ENSG00000128245	YWHAB	YWHAH	102	11317905.3253	0.860582105641394	80	11071617.8368	0.859054976643909
Alzheimer	ENSG00000166913	ENSP00000300161	ENST00000428262	SRR19243472	ENST00000353703:6	8	5.719	7.812e-03	7.812e-03	6	2.572	0.040	0.583	6	6	0	PF00244	14-3-3	6-237	PF00244	14-3-3	ENSP00000264335	984	1	ENSG00000108953	YWHAB	YWHAE	102	11317905.3253	0.860582105641394	177	20480620.8697	0.894268774703557
Alzheimer	ENSG00000166913	ENSP00000300161	ENST00000428262	SRR19243472	ENST00000353703:6	8	5.719	7.812e-03	7.812e-03	6	2.572	0.040	0.583	6	6	0	PF00244	14-3-3	6-237	PF00244	14-3-3	ENSP00000306330	924	1	ENSG00000170027	YWHAB	YWHAG	102	11317905.3253	0.860582105641394	129	17044449.8259	0.886812791951132
Alzheimer	ENSG00000166913	ENSP00000300161	ENST00000428262	SRR19243472	ENST00000353703:6	8	5.719	7.812e-03	7.812e-03	6	2.572	0.040	0.583	6	6	0	PF00244	14-3-3	6-237	PF00244	14-3-3	ENSP00000309503	939	1	ENSG00000164924	YWHAB	YWHAZ	102	11317905.3253	0.860582105641394	128	15761022.8826	0.881602587136184
Alzheimer	ENSG00000166913	ENSP00000300161	ENST00000428262	SRR19243472	ENST00000353703:6	8	5.719	7.812e-03	7.812e-03	6	2.572	0.040	0.583	6	6	0	PF00244	14-3-3	6-237	PF00244	14-3-3	ENSP00000340989	901	1	ENSG00000175793	YWHAB	SFN	102	11317905.3253	0.860582105641394	76	11303337.2054	0.860402443406396
Alzheimer	ENSG00000166923	ENSP00000300177	ENST00000560677	SRR19243472	ENST00000300177:8	8	4.108	7.812e-03	7.812e-03	8	4.010	0.000	0.800	4	4	0	PF03045	DAN	69-181	PF00019	TGF_beta	ENSP00000245451	993	1	ENSG00000125378	GREM1	BMP4	15	637244.4094	0.463618397412864	104	5736402.4566	0.802551203736975
Alzheimer	ENSG00000166923	ENSP00000300177	ENST00000560677	SRR19243472	ENST00000300177:8	8	4.108	7.812e-03	7.812e-03	8	4.010	0.000	0.800	4	4	0	PF03045	DAN	69-181	PF00019	TGF_beta	ENSP00000355896	909	1	ENSG00000092969	GREM1	TGFB2	15	637244.4094	0.463618397412864	65	9400225.4834	0.842795544376572
Alzheimer	ENSG00000166923	ENSP00000300177	ENST00000560677	SRR19243472	ENST00000300177:8	8	4.108	7.812e-03	7.812e-03	8	4.010	0.000	0.800	4	4	0	PF03045	DAN	69-181	PF00019	TGF_beta	ENSP00000368104	980	1	ENSG00000125845	GREM1	BMP2	15	637244.4094	0.463618397412864	81	4093869.2676	0.769852676967301
Alzheimer	ENSG00000166923	ENSP00000300177	ENST00000560677	SRR19243472	ENST00000300177:8	8	4.108	7.812e-03	7.812e-03	8	4.010	0.000	0.800	4	4	0	PF03045	DAN	69-181	PF00019	TGF_beta	ENSP00000379204	928	1	ENSG00000101144	GREM1	BMP7	15	637244.4094	0.463618397412864	38	1550333.8218	0.61902623068631
Alzheimer	ENSG00000167130	ENSP00000361625	ENST00000327812	SRR19243455	ENST00000372546:5	8	2.973	7.812e-03	7.812e-03	5	2.182	0.000	0.686	0	-1	-1	-	-	-	-	-	-	-	-	-	DOLPP1	-	13	1161884.9010	0.540064678404599	0	0	0
Alzheimer	ENSG00000167130	ENSP00000361625	ENST00000327812	SRR19243457	ENST00000372546:5	8	2.973	7.812e-03	7.812e-03	5	4.896	0.000	0.810	0	-1	-1	-	-	-	-	-	-	-	-	-	DOLPP1	-	13	1161884.9010	0.540064678404599	0	0	0
Alzheimer	ENSG00000167130	ENSP00000361625	ENST00000406974	SRR19243442	ENST00000372546:5	8	2.973	7.812e-03	7.812e-03	5	2.927	0.237	0.733	0	-1	-1	-	-	-	-	-	-	-	-	-	DOLPP1	-	13	1161884.9010	0.540064678404599	0	0	0
Alzheimer	ENSG00000167130	ENSP00000361625	ENST00000406974	SRR19243449	ENST00000372546:5	8	2.973	7.812e-03	7.812e-03	5	3.830	0.237	0.734	0	-1	-1	-	-	-	-	-	-	-	-	-	DOLPP1	-	13	1161884.9010	0.540064678404599	0	0	0
Alzheimer	ENSG00000167130	ENSP00000361625	ENST00000406974	SRR19243465	ENST00000372546:5	8	2.973	7.812e-03	7.812e-03	5	3.865	0.237	0.678	0	-1	-1	-	-	-	-	-	-	-	-	-	DOLPP1	-	13	1161884.9010	0.540064678404599	0	0	0
Alzheimer	ENSG00000167130	ENSP00000361625	ENST00000406974	SRR19243468	ENST00000372546:5	8	2.973	7.812e-03	7.812e-03	5	4.744	0.237	0.826	0	-1	-1	-	-	-	-	-	-	-	-	-	DOLPP1	-	13	1161884.9010	0.540064678404599	0	0	0
Alzheimer	ENSG00000167130	ENSP00000361625	ENST00000406974	SRR19243473	ENST00000372546:5	8	2.973	7.812e-03	7.812e-03	5	3.723	0.237	0.684	0	-1	-1	-	-	-	-	-	-	-	-	-	DOLPP1	-	13	1161884.9010	0.540064678404599	0	0	0
Alzheimer	ENSG00000167210	ENSP00000300591	ENST00000414184	SRR19243447	ENST00000536736:4	8	2.524	7.812e-03	7.812e-03	4	3.190	0.000	0.559	0	-1	-1	-	-	-	-	-	-	-	-	-	LOXHD1	-	0	0	0	0	0	0
Alzheimer	ENSG00000167210	ENSP00000300591	ENST00000414184	SRR19243452	ENST00000536736:4	8	2.524	7.812e-03	7.812e-03	4	2.537	0.000	0.470	0	-1	-1	-	-	-	-	-	-	-	-	-	LOXHD1	-	0	0	0	0	0	0
Alzheimer	ENSG00000167383	ENSP00000466519	ENST00000291187	SRR19243466	ENST00000588931:4,ENST00000591604:1	8	2.865	7.812e-03	7.812e-03	5	2.212	0.000	0.596	0	-1	-1	-	-	-	-	-	-	-	-	-	ZNF229	-	0	0	0	0	0	0
Alzheimer	ENSG00000167632	ENSP00000373979	ENST00000389327	SRR19243463	ENST00000438773:7	8	3.195	7.812e-03	7.812e-03	7	3.409	0.129	0.503	0	-1	-1	-	-	-	-	-	-	-	-	-	TRAPPC9	-	1	382.7848	0.0370104204096299	0	0	0
Alzheimer	ENSG00000167632	ENSP00000373979	ENST00000389327	SRR19243468	ENST00000438773:7	8	3.195	7.812e-03	7.812e-03	7	2.291	0.129	0.410	0	-1	-1	-	-	-	-	-	-	-	-	-	TRAPPC9	-	1	382.7848	0.0370104204096299	0	0	0
Alzheimer	ENSG00000167755	ENSP00000309148	ENST00000424910	SRR19243467	ENST00000310157:8	8	8.687	7.812e-03	7.812e-03	8	5.523	0.000	0.739	0	-1	-1	-	-	-	-	-	-	-	-	-	KLK6	-	1	78967.8863	0.234189723320158	0	0	0
Alzheimer	ENSG00000167755	ENSP00000309148	ENST00000456750	SRR19243470	ENST00000310157:8	8	8.687	7.812e-03	7.812e-03	8	2.675	0.000	0.728	0	-1	-1	-	-	-	-	-	-	-	-	-	KLK6	-	1	78967.8863	0.234189723320158	0	0	0
Alzheimer	ENSG00000167772	ENSP00000301455	ENST00000601770	SRR19243472	ENST00000301455:8	8	3.998	7.812e-03	7.812e-03	8	2.095	0.127	0.677	0	-1	-1	-	-	-	-	-	-	-	-	-	ANGPTL4	-	51	6208463.4814	0.808390226374416	0	0	0
Alzheimer	ENSG00000167797	ENSP00000301488	ENST00000531178	SRR19243447	ENST00000301488:4	8	4.593	7.812e-03	7.812e-03	4	2.354	0.068	0.520	0	-1	-1	-	-	-	-	-	-	-	-	-	CDK2AP2	-	0	0	0	0	0	0
Alzheimer	ENSG00000167862	ENSP00000301585	ENST00000584208	SRR19243449	ENST00000301585:5	8	5.498	7.812e-03	7.812e-03	5	2.663	0.201	0.727	0	-1	-1	-	-	-	-	-	-	-	-	-	ICT1	-	11	670005.4813	0.471882860222781	0	0	0
Alzheimer	ENSG00000167862	ENSP00000301585	ENST00000584208	SRR19243458	ENST00000301585:5	8	5.498	7.812e-03	7.812e-03	5	2.208	0.201	0.688	0	-1	-1	-	-	-	-	-	-	-	-	-	ICT1	-	11	670005.4813	0.471882860222781	0	0	0
Alzheimer	ENSG00000167862	ENSP00000301585	ENST00000584208	SRR19243472	ENST00000301585:5	8	5.498	7.812e-03	7.812e-03	5	4.056	0.201	0.785	0	-1	-1	-	-	-	-	-	-	-	-	-	ICT1	-	11	670005.4813	0.471882860222781	0	0	0
Alzheimer	ENSG00000167862	ENSP00000301585	ENST00000584208	SRR19243476	ENST00000301585:5	8	5.498	7.812e-03	7.812e-03	5	3.694	0.201	0.693	0	-1	-1	-	-	-	-	-	-	-	-	-	ICT1	-	11	670005.4813	0.471882860222781	0	0	0
Alzheimer	ENSG00000167925	ENSP00000301671	ENST00000428494	SRR19243472	ENST00000301671:7	8	3.082	7.812e-03	7.812e-03	7	2.045	0.070	0.388	0	-1	-1	-	-	-	-	-	-	-	-	-	GHDC	-	0	0	0	0	0	0
Alzheimer	ENSG00000167994	ENSP00000378313	ENST00000531922	SRR19243471	ENST00000394836:7	8	3.146	7.812e-03	7.812e-03	7	2.441	0.070	0.685	2	-1	-1	-	-	-	-	-	-	-	-	-	RAB3IL1	-	2	157421.0912	0.299676607977003	0	0	0
Alzheimer	ENSG00000167994	ENSP00000378313	ENST00000531922	SRR19243476	ENST00000394836:7	8	3.146	7.812e-03	7.812e-03	7	2.059	0.070	0.619	2	-1	-1	-	-	-	-	-	-	-	-	-	RAB3IL1	-	2	157421.0912	0.299676607977003	0	0	0
Alzheimer	ENSG00000168092	ENSP00000435289	ENST00000304808	SRR19243470	ENST00000527958:4	8	3.316	7.812e-03	7.812e-03	4	2.187	0.229	0.631	2	2	0	PF00657	Lipase_GDSL	4-209	PF00657	Lipase_GDSL	ENSP00000262890	987	1	ENSG00000079462	PAFAH1B2	PAFAH1B3	5	355890.2169	0.383758533956162	29	824167.4098	0.494250808480057
Alzheimer	ENSG00000168092	ENSP00000435289	ENST00000304808	SRR19243470	ENST00000527958:4	8	3.316	7.812e-03	7.812e-03	4	2.187	0.229	0.631	2	2	0	PF13472	Lipase_GDSL_2	43-205	PF00400	WD40	ENSP00000380378	998	1	ENSG00000007168	PAFAH1B2	PAFAH1B1	5	355890.2169	0.383758533956162	231	25428376.8676	0.901275601868487
Alzheimer	ENSG00000168214	ENSP00000345206	ENST00000511546	SRR19243472	ENST00000342320:4	8	2.490	7.812e-03	7.812e-03	4	2.873	0.048	0.425	6	6	0	PF01833	TIG	366-444	PF12796	Ank_2	ENSP00000256646	999	1	ENSG00000134250	RBPJ	NOTCH2	63	6234387.2641	0.808839381961912	29	2112250.9573	0.677596119295724
Alzheimer	ENSG00000168214	ENSP00000345206	ENST00000511546	SRR19243472	ENST00000342320:4	8	2.490	7.812e-03	7.812e-03	4	2.873	0.048	0.425	6	6	0	PF01833	TIG	366-444	PF12796	Ank_2	ENSP00000263388	999	1	ENSG00000074181	RBPJ	NOTCH3	63	6234387.2641	0.808839381961912	44	4239728.3096	0.773445921667266
Alzheimer	ENSG00000168214	ENSP00000345206	ENST00000511546	SRR19243472	ENST00000342320:4	8	2.490	7.812e-03	7.812e-03	4	2.873	0.048	0.425	6	6	0	PF01833	TIG	366-444	PF12796	Ank_2	ENSP00000277541	999	1	ENSG00000148400	RBPJ	NOTCH1	63	6234387.2641	0.808839381961912	176	19070390.2878	0.890855192238591
Alzheimer	ENSG00000168214	ENSP00000345206	ENST00000511546	SRR19243472	ENST00000342320:4	8	2.490	7.812e-03	7.812e-03	4	2.873	0.048	0.425	6	6	0	PF01833	TIG	366-444	PF12796	Ank_2	ENSP00000364163	998	1	ENSG00000204301	RBPJ	NOTCH4	63	6234387.2641	0.808839381961912	28	2181374.1288	0.682357168523176
Alzheimer	ENSG00000168214	ENSP00000345206	ENST00000511546	SRR19243472	ENST00000342320:4	8	2.490	7.812e-03	7.812e-03	4	2.873	0.048	0.425	6	6	0	PF09271	LAG1-DNAbind	47-178	PF09596	MamL-1	ENSP00000292599	999	1	ENSG00000161021	RBPJ	MAML1	63	6234387.2641	0.808839381961912	44	5228477.6954	0.794825727632052
Alzheimer	ENSG00000168214	ENSP00000345206	ENST00000511546	SRR19243472	ENST00000342320:4	8	2.490	7.812e-03	7.812e-03	4	2.873	0.048	0.425	6	6	0	PF09271	LAG1-DNAbind	47-178	PF09596	MamL-1	ENSP00000421180	963	1	ENSG00000196782	RBPJ	MAML3	63	6234387.2641	0.808839381961912	42	5185249.7739	0.794286740927057
Alzheimer	ENSG00000168309	ENSP00000354270	ENST00000447756	SRR19243472	ENST00000360997:6	8	5.222	7.812e-03	7.812e-03	6	2.019	0.186	0.606	0	-1	-1	-	-	-	-	-	-	-	-	-	FAM107A	-	0	0	0	0	0	0
Alzheimer	ENSG00000168439	ENSP00000305958	ENST00000536973	SRR19243470	ENST00000305218:5	8	2.364	7.812e-03	7.812e-03	5	2.015	0.028	0.273	1	-1	-1	-	-	-	-	-	-	-	-	-	STIP1	-	30	2761594.0684	0.716492993172835	0	0	0
Alzheimer	ENSG00000168439	ENSP00000305958	ENST00000536973	SRR19243471	ENST00000305218:5	8	2.364	7.812e-03	7.812e-03	5	3.735	0.028	0.374	1	-1	-1	-	-	-	-	-	-	-	-	-	STIP1	-	30	2761594.0684	0.716492993172835	0	0	0
Alzheimer	ENSG00000168439	ENSP00000305958	ENST00000536973	SRR19243472	ENST00000305218:5	8	2.364	7.812e-03	7.812e-03	5	2.280	0.028	0.420	1	-1	-1	-	-	-	-	-	-	-	-	-	STIP1	-	30	2761594.0684	0.716492993172835	0	0	0
Alzheimer	ENSG00000168476	ENSP00000303482	ENST00000521744	SRR19243460	ENST00000306306:5	8	2.887	7.812e-03	7.812e-03	5	2.190	0.000	0.440	0	-1	-1	-	-	-	-	-	-	-	-	-	REEP4	-	0	0	0	0	0	0
Alzheimer	ENSG00000168496	ENSP00000305480	ENST00000535307	SRR19243472	ENST00000305885:5	8	8.260	7.812e-03	7.812e-03	5	2.524	0.183	0.716	1	1	0	PF00752	XPG_N	1-107	PF00705	PCNA_N	ENSP00000368438	999	1	ENSG00000132646	FEN1	PCNA	36	3048199.1964	0.728799856270212	179	14991899.5188	0.877919511318721
Alzheimer	ENSG00000168556	ENSP00000307183	ENST00000434682	SRR19243446	ENST00000302327:8	8	6.179	7.812e-03	7.812e-03	8	2.857	0.119	0.606	3	-1	-1	-	-	-	-	-	-	-	-	-	ING2	-	27	1887969.6734	0.658192597915918	0	0	0
Alzheimer	ENSG00000168675	ENSP00000352420	ENST00000587905	SRR19243470	ENST00000586222:6	8	3.487	7.812e-03	7.812e-03	6	2.223	0.081	0.245	0	-1	-1	-	-	-	-	-	-	-	-	-	LDLRAD4	-	0	0	0	0	0	0
Alzheimer	ENSG00000168802	ENSP00000381290	ENST00000398235	SRR19243476	ENST00000306585:7	8	4.015	7.812e-03	7.812e-03	7	2.495	0.000	0.714	1	-1	-1	-	-	-	-	-	-	-	-	-	CHTF8	-	1	2231.3346	0.0613546532518865	0	0	0
Alzheimer	ENSG00000169093	ENSP00000370718	ENST00000534940	SRR19243467	ENST00000381317:6	8	2.810	7.812e-03	7.812e-03	6	12.936	0.140	0.781	0	-1	-1	-	-	-	-	-	-	-	-	-	ASMTL	-	2	281.4134	0.0333273445921667	0	0	0
Alzheimer	ENSG00000169230	ENSP00000302114	ENST00000510797	SRR19243472	ENST00000303204:7	8	3.853	7.812e-03	7.812e-03	7	5.950	0.116	0.790	1	1	0	PF04707	PRELI	16-172	PF05254	UPF0203	ENSP00000449795	967	1	ENSG00000170855	PRELID1	TRIAP1	2	7343.7791	0.086597197269134	2	423101.4684	0.403341717570967
Alzheimer	ENSG00000169249	ENSP00000303015	ENST00000380308	SRR19243471	ENST00000307771:4	8	2.858	7.812e-03	7.812e-03	4	2.311	0.319	0.698	1	1	0	PF00642	zf-CCCH	168-192	PF00076	RRM_1	ENSP00000307863	935	1	ENSG00000063244	ZRSR2	U2AF2	1	255397.5514	0.348185411426518	146	31493853.2765	0.918702838663313
Alzheimer	ENSG00000169249	ENSP00000303015	ENST00000380308	SRR19243472	ENST00000307771:4	8	2.858	7.812e-03	7.812e-03	4	4.118	0.319	0.805	1	1	0	PF00642	zf-CCCH	168-192	PF00076	RRM_1	ENSP00000307863	935	1	ENSG00000063244	ZRSR2	U2AF2	1	255397.5514	0.348185411426518	146	31493853.2765	0.918702838663313
Alzheimer	ENSG00000169249	ENSP00000303015	ENST00000380308	SRR19243476	ENST00000307771:4	8	2.858	7.812e-03	7.812e-03	4	3.371	0.319	0.771	1	1	0	PF00642	zf-CCCH	168-192	PF00076	RRM_1	ENSP00000307863	935	1	ENSG00000063244	ZRSR2	U2AF2	1	255397.5514	0.348185411426518	146	31493853.2765	0.918702838663313
Alzheimer	ENSG00000169288	ENSP00000315017	ENST00000502384	SRR19243447	ENST00000315567:4	8	3.031	7.812e-03	7.812e-03	4	2.476	0.000	0.530	3	3	0	PF00687	Ribosomal_L1	43-302	PF00281	Ribosomal_L5	ENSP00000363676	974	1	ENSG00000142676	MRPL1	RPL11	80	28755440.3775	0.907833273445922	211	81258386.7349	0.942508084800575
Alzheimer	ENSG00000169288	ENSP00000315017	ENST00000502384	SRR19243447	ENST00000315567:4	8	3.031	7.812e-03	7.812e-03	4	2.476	0.000	0.530	3	3	0	PF00687	Ribosomal_L1	43-302	PF01248	Ribosomal_L7Ae	ENSP00000287038	904	1	ENSG00000156482	MRPL1	RPL30	80	28755440.3775	0.907833273445922	184	76110092.3435	0.93900467121811
Alzheimer	ENSG00000169288	ENSP00000315017	ENST00000502384	SRR19243447	ENST00000315567:4	8	3.031	7.812e-03	7.812e-03	4	2.476	0.000	0.530	3	3	0	PF00687	Ribosomal_L1	43-302	PF01926	MMR_HSR1	ENSP00000307940	921	1	ENSG00000167658	MRPL1	EEF2	80	28755440.3775	0.907833273445922	118	51042731.5787	0.933255479698167
Alzheimer	ENSG00000169641	ENSP00000303758	ENST00000471849	SRR19243452	ENST00000374623:4	8	2.249	7.812e-03	7.812e-03	4	2.103	0.101	0.388	0	-1	-1	-	-	-	-	-	-	-	-	-	LUZP1	-	0	0	0	0	0	0
Alzheimer	ENSG00000169689	ENSP00000302951	ENST00000392359	SRR19243453	ENST00000306704:4	8	4.035	7.812e-03	7.812e-03	4	2.007	0.281	0.472	1	1	0	PF09415	CENP-X	29-63	PF15630	CENP-S	ENSP00000308583	996	1	ENSG00000175279	STRA13	APITD1	12	655978.4784	0.468828602227812	99	14664578.3591	0.876572044556234
Alzheimer	ENSG00000169689	ENSP00000302951	ENST00000579520	SRR19243441	ENST00000306704:4	8	4.035	7.812e-03	7.812e-03	4	2.452	0.000	0.559	1	-1	-1	-	-	-	-	-	-	-	-	-	STRA13	-	12	655978.4784	0.468828602227812	0	0	0
Alzheimer	ENSG00000169714	ENSP00000410769	ENST00000512338	SRR19243472	ENST00000502976:5	8	2.502	7.812e-03	7.812e-03	5	5.092	0.021	0.711	0	-1	-1	-	-	-	-	-	-	-	-	-	CNBP	-	2	280009.3223	0.359144807761409	0	0	0
Alzheimer	ENSG00000169972	ENSP00000368318	ENST00000467712	SRR19243472	ENST00000379031:6	8	2.647	7.812e-03	7.812e-03	6	2.216	0.008	0.463	0	-1	-1	-	-	-	-	-	-	-	-	-	PUSL1	-	0	0	0	0	0	0
Alzheimer	ENSG00000170271	ENSP00000320604	ENST00000520461	SRR19243472	ENST00000326080:4	8	2.285	7.812e-03	7.812e-03	4	2.565	0.074	0.418	0	-1	-1	-	-	-	-	-	-	-	-	-	FAXDC2	-	3	23896.6826	0.141753503413582	0	0	0
Alzheimer	ENSG00000170390	ENSP00000303887	ENST00000506325	SRR19243450	ENST00000296550:7	8	4.514	7.812e-03	7.812e-03	7	2.100	0.000	0.484	0	-1	-1	-	-	-	-	-	-	-	-	-	DCLK2	-	0	0	0	0	0	0
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243443	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	3.089	0.223	0.658	7	7	0	PF00560	LRR_1	298-341	PF00560	LRR_1	ENSP00000354932	925	1	ENSG00000174125	CD14	TLR1	25	1090836.4304	0.53099173553719	14	712844.9384	0.479518505210205
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243443	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	3.089	0.223	0.658	7	7	0	PF00560	LRR_1	298-341	PF02221	E1_DerP2_DerF2	ENSP00000230568	920	1	ENSG00000112799	CD14	LY86	25	1090836.4304	0.53099173553719	5	235457.4199	0.340370104204096
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243443	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	3.089	0.223	0.658	7	7	0	PF00560	LRR_1	298-341	PF02221	E1_DerP2_DerF2	ENSP00000284818	933	1	ENSG00000154589	CD14	LY96	25	1090836.4304	0.53099173553719	24	1608934.8408	0.628548329141215
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243443	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	3.089	0.223	0.658	7	7	0	PF00560	LRR_1	298-341	PF13516	LRR_6	ENSP00000363089	978	1	ENSG00000136869	CD14	TLR4	25	1090836.4304	0.53099173553719	71	9286173.5695	0.842076895436579
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243443	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	3.089	0.223	0.658	7	7	0	PF00560	LRR_1	298-341	PF13855	LRR_8	ENSP00000256447	902	1	ENSG00000134061	CD14	CD180	25	1090836.4304	0.53099173553719	5	235457.9795	0.340459935321595
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243443	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	3.089	0.223	0.658	7	7	0	PF00560	LRR_1	298-341	PF13855	LRR_8	ENSP00000260010	990	1	ENSG00000137462	CD14	TLR2	25	1090836.4304	0.53099173553719	36	4860127.9221	0.787729069349623
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243443	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	3.089	0.223	0.658	7	7	0	PF00560	LRR_1	298-341	PF13855	LRR_8	ENSP00000371376	922	1	ENSG00000174130	CD14	TLR6	25	1090836.4304	0.53099173553719	9	666282.5293	0.470804886812792
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243448	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	2.107	0.223	0.678	7	7	0	PF00560	LRR_1	298-341	PF00560	LRR_1	ENSP00000354932	925	1	ENSG00000174125	CD14	TLR1	25	1090836.4304	0.53099173553719	14	712844.9384	0.479518505210205
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243448	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	2.107	0.223	0.678	7	7	0	PF00560	LRR_1	298-341	PF02221	E1_DerP2_DerF2	ENSP00000230568	920	1	ENSG00000112799	CD14	LY86	25	1090836.4304	0.53099173553719	5	235457.4199	0.340370104204096
